match_id,datum_zapasu,domaci_tym,hoste_tym,goly_domaci,goly_hoste,kurz_domaci,kurz_remiza,kurz_hoste,domaci_hraci,hoste_hraci,forma_tymu_domaci,forma_tymu_hoste,domaci_dane_goly,domaci_dostane_goly,hoste_dane_goly,hoste_dostane_goly,domaci_forma_doma,hoste_forma_venku,h2h_uspesnost_domacich,domaci_ocekavane_goly,hoste_ocekavane_goly,domaci_forma_brankare,hoste_forma_brankare
11432765,2024-02-29,MT Melsungen,ThSV Eisenach,27,26,1.16,13.0,8.5,"[{'jmeno': 'Julius Kuhn', 'goly': 1}, {'jmeno': 'Timo Kastening', 'goly': 4}, {'jmeno': 'Rogerio Moraes Ferreira', 'goly': 0}, {'jmeno': 'Erik Balenciaga', 'goly': 3}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 28.6, 'zakroky': 8, 'strely_proti': 28}, {'jmeno': 'Dimitri Ignatow', 'goly': 3}, {'jmeno': 'Dainis Kristopans', 'goly': 6}, {'jmeno': 'Arnar Freyr Arnarsson', 'goly': 2}, {'jmeno': 'Adam Morawski', 'uspesnost_zakroku_procenta': 28.6, 'zakroky': 2, 'strely_proti': 7}, {'jmeno': 'Adrian Sipos', 'goly': 2}, {'jmeno': 'David Mandić', 'goly': 0}, {'jmeno': 'Ben Beekmann', 'goly': 0}, {'jmeno': 'Elvar Orn Jonsson', 'goly': 5}, {'jmeno': 'Jan Waldgenbach', 'goly': 0}, {'jmeno': 'Manuel Horr', 'goly': 0}, {'jmeno': 'Florian Drosten', 'goly': 1}]","[{'jmeno': 'Mait Patrail', 'goly': 0}, {'jmeno': 'Alexander Saul', 'goly': 0}, {'jmeno': 'Peter Walz', 'goly': 1}, {'jmeno': 'Malte Donker', 'goly': 0}, {'jmeno': 'Moritz Ende', 'goly': 5}, {'jmeno': 'Philipp Meyer', 'goly': 1}, {'jmeno': 'Simone Mengon', 'goly': 3}, {'jmeno': 'Justin Kurch', 'goly': 0}, {'jmeno': 'Mateusz Kornecki', 'uspesnost_zakroku_procenta': 16.7, 'zakroky': 1, 'strely_proti': 6}, {'jmeno': 'Yoav Lumbroso', 'goly': 0}, {'jmeno': 'Dustin Kraus', 'goly': 0}, {'jmeno': 'Ivan Šnajder', 'goly': 0}, {'jmeno': 'Matija Špikić', 'uspesnost_zakroku_procenta': 35.5, 'zakroky': 11, 'strely_proti': 31}, {'jmeno': 'Manuel Zehnder', 'goly': 13}, {'jmeno': 'Timothy Reichmuth', 'goly': 0}, {'jmeno': 'Marko Grgic', 'goly': 3}]",0.6,0.2,29.2,30.6,28.0,29.8,0.8,0.2,1.0,26.46666666666666,28.1,23.5,27.9
11432769,2024-02-29,Rhein Neckar Löwen,HSV Hamburg,34,36,1.5,8.5,3.6,"[{'jmeno': 'Tobias Reichmann', 'goly': 8}, {'jmeno': 'Jannik Kohlbacher', 'goly': 7}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 4}, {'jmeno': 'Joel Birlehm', 'uspesnost_zakroku_procenta': 15.8, 'zakroky': 3, 'strely_proti': 19}, {'jmeno': 'Andreas Holst Jensen', 'goly': 0}, {'jmeno': 'Ymir Orn Gislason', 'goly': 0}, {'jmeno': 'Niclas Kirkelokke', 'goly': 5}, {'jmeno': 'Juri Knorr', 'goly': 1}, {'jmeno': 'Steven Plucnar Jacobsen', 'goly': 0}, {'jmeno': 'Jon Lindenchrone', 'goly': 3}, {'jmeno': 'Philipp Ahouansou', 'goly': 2}, {'jmeno': 'David Spath', 'uspesnost_zakroku_procenta': 13.0, 'zakroky': 3, 'strely_proti': 23}, {'jmeno': 'Lion Zacharias', 'goly': 0}, {'jmeno': 'David More', 'goly': 4}, {'jmeno': 'Magnus Grupe', 'goly': 0}]","[{'jmeno': 'Jens Vortmann', 'uspesnost_zakroku_procenta': 15.4, 'zakroky': 2, 'strely_proti': 13}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 22.2, 'zakroky': 6, 'strely_proti': 27}, {'jmeno': 'Dino Corak', 'goly': 2}, {'jmeno': 'Casper Mortensen', 'goly': 8}, {'jmeno': 'Azat Valiullin', 'goly': 0}, {'jmeno': 'Thies Bergemann', 'goly': 0}, {'jmeno': 'Niklas Weller', 'goly': 5}, {'jmeno': 'Leif Tissier', 'goly': 4}, {'jmeno': 'Dani Baijens', 'goly': 7}, {'jmeno': 'Martin Risom Christensen', 'goly': 0}, {'jmeno': 'Frederik Bo Andersen', 'goly': 2}, {'jmeno': 'Zoran Ilic', 'goly': 8}, {'jmeno': 'Tomislav Severec', 'goly': 0}, {'jmeno': 'Alexander Hartwig', 'goly': 0}]",0.2,0.2,28.2,31.6,30.6,34.0,0.2,0.0,0.5,28.133333333333336,30.633333333333336,23.7,20.7
11432768,2024-02-29,SC DHfK Leipzig,Bergischer HC,33,22,1.52,8.5,3.5,"[{'jmeno': 'Maciej Gebala', 'goly': 0}, {'jmeno': 'Moritz Preuss', 'goly': 1}, {'jmeno': 'Simon Ernst', 'goly': 0}, {'jmeno': 'Lucas Krzikalla', 'goly': 0}, {'jmeno': 'Lukas Binder', 'goly': 2}, {'jmeno': 'Franz Semper', 'goly': 3}, {'jmeno': 'Marko Mamić', 'goly': 0}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 42.9, 'zakroky': 15, 'strely_proti': 35}, {'jmeno': 'Luca Witzke', 'goly': 3}, {'jmeno': 'Tim Ruggiero-Matthes', 'goly': 0}, {'jmeno': 'Viggo Kristjansson', 'goly': 14}, {'jmeno': 'Kristian Saeveraas', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 1, 'strely_proti': 3}, {'jmeno': 'Oskar Sunnefeldt', 'goly': 1}, {'jmeno': 'Matej Klima', 'goly': 2}, {'jmeno': 'Andri Mar Runarsson', 'goly': 2}, {'jmeno': 'Staffan Peter', 'goly': 5}]","[{'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 13.0, 'zakroky': 3, 'strely_proti': 23}, {'jmeno': ""Djibril M'Bengue"", 'goly': 0}, {'jmeno': 'Noah Beyer', 'goly': 3}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 4, 'strely_proti': 16}, {'jmeno': 'Linus Arnesson', 'goly': 5}, {'jmeno': 'Eloy Morante Maldonado', 'goly': 6}, {'jmeno': 'Lukas Stutzke', 'goly': 3}, {'jmeno': 'Yannick Fraatz', 'goly': 1}, {'jmeno': 'Tomas Babak', 'goly': 1}, {'jmeno': 'Grega Krecic', 'goly': 0}, {'jmeno': 'Isak Persson', 'goly': 0}, {'jmeno': 'Mads Kjeldgaard Andersen', 'goly': 1}, {'jmeno': 'Tobias Schmitz', 'goly': 0}, {'jmeno': 'Ivo Santos', 'goly': 0}, {'jmeno': 'Antoni Andrzej Doniecki', 'goly': 2}]",0.0,0.0,28.0,31.4,25.6,29.6,0.8,0.0,0.6,31.200000000000003,21.66666666666667,30.5,32.4
11432763,2024-03-02,HSG Wetzlar,SG Flensburg Handewitt,30,31,7.5,12.0,1.2,"[{'jmeno': 'Erik Schmidt', 'goly': 0}, {'jmeno': 'Stefan Cavor', 'goly': 4}, {'jmeno': 'Vladimir Vranjes', 'goly': 4}, {'jmeno': 'Emil Mellegard', 'goly': 3}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 21.1, 'zakroky': 8, 'strely_proti': 38}, {'jmeno': 'Magnus Fredriksen', 'goly': 6}, {'jmeno': 'Lenny Rubin', 'goly': 1}, {'jmeno': 'Rasmus Meyer Ejlersen', 'goly': 3}, {'jmeno': 'Domen Novak', 'goly': 2}, {'jmeno': 'Mathias Mark Pedersen', 'goly': 4}, {'jmeno': 'Hendrik Wagner', 'goly': 3}, {'jmeno': 'Anadin Suljakovic', 'uspesnost_zakroku_procenta': 75.0, 'zakroky': 3, 'strely_proti': 4}, {'jmeno': 'Lukas Becher', 'goly': 0}, {'jmeno': 'Julian Fuchs', 'goly': 0}, {'jmeno': 'Ole Klimpke', 'goly': 0}]","[{'jmeno': 'Jim Gottfridsson', 'goly': 5}, {'jmeno': 'Kevin Möller', 'uspesnost_zakroku_procenta': 46.2, 'zakroky': 12, 'strely_proti': 26}, {'jmeno': 'Mads Mensah Larsen', 'goly': 0}, {'jmeno': 'Blaz Blagotinsek', 'goly': 0}, {'jmeno': 'Johannes Golla', 'goly': 3}, {'jmeno': 'Benjamin Buric', 'uspesnost_zakroku_procenta': 30.0, 'zakroky': 6, 'strely_proti': 20}, {'jmeno': 'Boris Zivkovic', 'goly': 0}, {'jmeno': 'August Baskar Pedersen', 'goly': 0}, {'jmeno': 'Johan Hansen', 'goly': 1}, {'jmeno': 'Lasse Møller', 'goly': 8}, {'jmeno': 'Teitur Orn Einarsson', 'goly': 4}, {'jmeno': 'Lukas Lindhard Jorgensen', 'goly': 1}, {'jmeno': 'Aksel Horgen', 'goly': 2}, {'jmeno': 'Emil Jakobsen', 'goly': 7}, {'jmeno': 'Oskar Czertowicz', 'goly': 0}]",0.6,0.6,25.4,26.0,32.6,29.2,0.6,0.6,0.0,24.0,29.6,33.8,32.3
11432764,2024-03-02,VfL Gummersbach,SC Magdeburg,30,38,4.5,9.5,1.35,"[{'jmeno': 'Daniel Rebmann', 'uspesnost_zakroku_procenta': 7.1, 'zakroky': 1, 'strely_proti': 14}, {'jmeno': 'Lukas Blohme', 'goly': 2}, {'jmeno': 'Milos Vujovic', 'goly': 6}, {'jmeno': 'Tilen Kodrin', 'goly': 1}, {'jmeno': 'Arnor Snaer Oskarsson', 'goly': 5}, {'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 22.6, 'zakroky': 7, 'strely_proti': 31}, {'jmeno': 'Ellidi Vidarsson', 'goly': 8}, {'jmeno': 'Giorgi Tskhovrebadze', 'goly': 0}, {'jmeno': 'Stepan Zeman', 'goly': 0}, {'jmeno': 'Julian Koster', 'goly': 3}, {'jmeno': 'Kristjan Horzen', 'goly': 0}, {'jmeno': 'Miro Schluroff', 'goly': 2}, {'jmeno': 'Tom Kiesler', 'goly': 0}, {'jmeno': 'Ole Pregler', 'goly': 2}, {'jmeno': 'Mathis Haseler', 'goly': 1}, {'jmeno': 'Mykola Protsiuk', 'goly': 0}]","[{'jmeno': 'Tim Hornke', 'goly': 1}, {'jmeno': 'Matthias Musche', 'goly': 0}, {'jmeno': 'Philipp Weber', 'goly': 0}, {'jmeno': 'Lukas Mertens', 'goly': 3}, {'jmeno': 'Michael Damgaard', 'goly': 0}, {'jmeno': 'Sergey Hernandez Ferrer', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 2, 'strely_proti': 6}, {'jmeno': 'Felix Claar', 'goly': 7}, {'jmeno': 'Daniel Pettersson', 'goly': 0}, {'jmeno': 'Oscar Bergendahl', 'goly': 2}, {'jmeno': 'Albin Lagergren', 'goly': 2}, {'jmeno': ""Christian O'Sullivan"", 'goly': 1}, {'jmeno': 'Gisli Thorgeir Kristjansson', 'goly': 2}, {'jmeno': 'Nikola Portner', 'uspesnost_zakroku_procenta': 21.9, 'zakroky': 7, 'strely_proti': 32}, {'jmeno': 'Janus Dadi Smarason', 'goly': 2}, {'jmeno': 'Magnus Saugstrup', 'goly': 6}, {'jmeno': 'Omar Ingi Magnusson', 'goly': 12}, {'jmeno': 'Bennet Wiegert', 'goly': 0}]",0.6,0.8,27.2,26.8,34.6,26.6,0.6,0.6,0.0,26.799999999999997,35.0,35.7,41.0
11432766,2024-03-02,THW Kiel,HBW Balingen/Weilstetten,36,29,1.04,20.0,18.0,"[{'jmeno': 'Tomas Mrkva', 'uspesnost_zakroku_procenta': 22.2, 'zakroky': 8, 'strely_proti': 36}, {'jmeno': 'Domagoj Duvnjak', 'goly': 0}, {'jmeno': 'Steffen Weinhold', 'goly': 3}, {'jmeno': 'Patrick Wiencek', 'goly': 1}, {'jmeno': 'Hendrik Pekeler', 'goly': 2}, {'jmeno': 'Niclas Ekberg', 'goly': 5}, {'jmeno': 'Rune Dahmke', 'goly': 1}, {'jmeno': 'Harald Reinkind', 'goly': 3}, {'jmeno': 'Nikola Bilyk', 'goly': 10}, {'jmeno': 'Karl Wallinius', 'goly': 3}, {'jmeno': 'Magnus Landin', 'goly': 4}, {'jmeno': 'Petter Overby', 'goly': 0}, {'jmeno': 'Eric Johansson', 'goly': 2}, {'jmeno': 'Sven Ehrig', 'goly': 1}, {'jmeno': 'Elias Ellefsen a Skipagotu', 'goly': 1}, {'jmeno': 'Magnus Bierfreund', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}]","[{'jmeno': 'Jona Schoch', 'goly': 3}, {'jmeno': 'Oddur Gretarsson', 'goly': 2}, {'jmeno': 'Jerome Muller', 'goly': 5}, {'jmeno': 'Csaba Leimeter', 'goly': 4}, {'jmeno': 'Lukas Saueressig', 'goly': 4}, {'jmeno': 'Nikola Grahovac', 'goly': 3}, {'jmeno': 'Filip Vistorop', 'goly': 4}, {'jmeno': 'Daniel Thor Ingason', 'goly': 0}, {'jmeno': 'Mario Ruminsky', 'uspesnost_zakroku_procenta': 40.0, 'zakroky': 4, 'strely_proti': 10}, {'jmeno': 'Leo Prantner', 'goly': 0}, {'jmeno': 'Tobias Heinzelmann', 'goly': 0}, {'jmeno': 'Elias Huber', 'goly': 0}, {'jmeno': 'Tim Gruner', 'goly': 2}, {'jmeno': 'Tim Hildenbrand', 'goly': 2}, {'jmeno': 'Mohamed El-Tayar', 'uspesnost_zakroku_procenta': 30.8, 'zakroky': 12, 'strely_proti': 39}]",0.8,0.4,31.8,28.2,27.2,26.8,0.8,0.2,1.0,31.6,31.133333333333333,29.8,31.6
11432799,2024-03-03,SC DHfK Leipzig,MT Melsungen,32,27,2.15,7.5,2.15,"[{'jmeno': 'Maciej Gebala', 'goly': 0}, {'jmeno': 'Moritz Preuss', 'goly': 2}, {'jmeno': 'Simon Ernst', 'goly': 0}, {'jmeno': 'Lucas Krzikalla', 'goly': 0}, {'jmeno': 'Lukas Binder', 'goly': 4}, {'jmeno': 'Franz Semper', 'goly': 5}, {'jmeno': 'Marko Mamić', 'goly': 0}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 35.0, 'zakroky': 14, 'strely_proti': 40}, {'jmeno': 'Luca Witzke', 'goly': 5}, {'jmeno': 'Tim Ruggiero-Matthes', 'goly': 0}, {'jmeno': 'Viggo Kristjansson', 'goly': 7}, {'jmeno': 'Kristian Saeveraas', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Oskar Sunnefeldt', 'goly': 0}, {'jmeno': 'Matej Klima', 'goly': 6}, {'jmeno': 'Andri Mar Runarsson', 'goly': 0}, {'jmeno': 'Staffan Peter', 'goly': 3}]","[{'jmeno': 'Julius Kuhn', 'goly': 1}, {'jmeno': 'Timo Kastening', 'goly': 3}, {'jmeno': 'Rogerio Moraes Ferreira', 'goly': 2}, {'jmeno': 'Erik Balenciaga', 'goly': 2}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 18.5, 'zakroky': 5, 'strely_proti': 27}, {'jmeno': 'Dimitri Ignatow', 'goly': 4}, {'jmeno': 'Dainis Kristopans', 'goly': 3}, {'jmeno': 'Arnar Freyr Arnarsson', 'goly': 0}, {'jmeno': 'Adam Morawski', 'uspesnost_zakroku_procenta': 10.0, 'zakroky': 1, 'strely_proti': 10}, {'jmeno': 'Adrian Sipos', 'goly': 2}, {'jmeno': 'David Mandić', 'goly': 0}, {'jmeno': 'Elvar Orn Jonsson', 'goly': 9}, {'jmeno': 'Jan Waldgenbach', 'goly': 0}, {'jmeno': 'Manuel Horr', 'goly': 0}, {'jmeno': 'Florian Drosten', 'goly': 1}]",0.2,0.6,29.8,30.8,29.4,30.8,0.8,0.2,0.2,32.0,26.199999999999996,32.5,19.2
11432770,2024-03-03,Füchse Berlin,HC Erlangen,39,32,1.08,18.0,13.0,"[{'jmeno': 'Hans Lindberg', 'goly': 8}, {'jmeno': 'Fabian Wiede', 'goly': 3}, {'jmeno': 'Paul Drux', 'goly': 0}, {'jmeno': 'Max Darj', 'goly': 2}, {'jmeno': 'Jerry Tollbring', 'goly': 1}, {'jmeno': 'Mijajlo Marsenic', 'goly': 3}, {'jmeno': 'Viktor Kireev', 'uspesnost_zakroku_procenta': 30.0, 'zakroky': 3, 'strely_proti': 10}, {'jmeno': 'Lasse Bredekjaer Andersson', 'goly': 5}, {'jmeno': 'Dejan Milosavljev', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 8, 'strely_proti': 32}, {'jmeno': 'Mathias Gidsel', 'goly': 14}, {'jmeno': 'Nils Lichtlein', 'goly': 2}, {'jmeno': 'Tim Freihofer', 'goly': 0}, {'jmeno': 'Matthes Langhoff', 'goly': 1}, {'jmeno': 'Hakun West Av Teigum', 'goly': 0}, {'jmeno': 'Jann Keno Jacobs', 'goly': 0}]","[{'jmeno': 'Nikolai Link', 'goly': 0}, {'jmeno': 'Christoph Steinert', 'goly': 3}, {'jmeno': 'Tim Zechel', 'goly': 2}, {'jmeno': 'Lutz Heiny', 'goly': 4}, {'jmeno': 'Christopher Bissel', 'goly': 1}, {'jmeno': 'Hampus Olsson', 'goly': 5}, {'jmeno': 'Simon Jeppsson', 'goly': 5}, {'jmeno': 'Klemen Ferlin', 'uspesnost_zakroku_procenta': 16.7, 'zakroky': 4, 'strely_proti': 24}, {'jmeno': 'Jonathan Svensson', 'goly': 4}, {'jmeno': 'Yannik Bialowas', 'goly': 0}, {'jmeno': 'Stefan Bauer', 'goly': 2}, {'jmeno': 'Bertram Obling', 'uspesnost_zakroku_procenta': 17.4, 'zakroky': 4, 'strely_proti': 23}, {'jmeno': 'Stephan Seitz', 'goly': 5}, {'jmeno': 'Tim Gömmel', 'goly': 1}, {'jmeno': 'Tobias Buck', 'goly': 0}]",0.8,0.4,32.4,29.2,26.6,28.0,0.8,0.2,0.6,36.6,24.099999999999994,12.5,25.8
11432771,2024-03-04,Frisch Auf Göppingen,TBV Lemgo,26,32,1.55,8.0,3.4,"[{'jmeno': 'Tim Kneule', 'goly': 1}, {'jmeno': 'Marcel Schiller', 'goly': 4}, {'jmeno': 'David Schmidt', 'goly': 4}, {'jmeno': 'Marin Sego', 'uspesnost_zakroku_procenta': 23.8, 'zakroky': 5, 'strely_proti': 21}, {'jmeno': 'Sebastian Heymann', 'goly': 3}, {'jmeno': 'Andreas Flodman', 'goly': 2}, {'jmeno': 'Kresimir Kozina', 'goly': 2}, {'jmeno': 'Tobias Ellebaek', 'goly': 2}, {'jmeno': 'Jaka Malus', 'goly': 0}, {'jmeno': 'Vid Poteko', 'goly': 0}, {'jmeno': 'Bart Ravensbergen', 'uspesnost_zakroku_procenta': 34.8, 'zakroky': 8, 'strely_proti': 23}, {'jmeno': 'Erik Persson', 'goly': 3}, {'jmeno': 'Josip Sarac', 'goly': 4}, {'jmeno': 'Nils Roller', 'goly': 0}, {'jmeno': 'Franko Lastro', 'goly': 1}, {'jmeno': 'Elias Newel', 'goly': 0}]","[{'jmeno': 'Bobby Schagen', 'goly': 2}, {'jmeno': 'Nicolai Theilinger', 'goly': 1}, {'jmeno': 'Tim Suton', 'goly': 1}, {'jmeno': 'Jan Brosch', 'goly': 3}, {'jmeno': 'Lukas Zerbe', 'goly': 2}, {'jmeno': 'Frederik Simak', 'goly': 2}, {'jmeno': 'Finn Zecher', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Leos Petrovsky', 'goly': 1}, {'jmeno': 'Urh Kastelic', 'uspesnost_zakroku_procenta': 30.6, 'zakroky': 11, 'strely_proti': 36}, {'jmeno': 'Lukas Hutecek', 'goly': 4}, {'jmeno': 'Samuel Zehnder', 'goly': 9}, {'jmeno': 'Emil Buhl Laerke', 'goly': 6}, {'jmeno': 'Niels Versteijnen', 'goly': 1}, {'jmeno': 'Leve Carstensen', 'goly': 0}, {'jmeno': 'Ben Connar Battermann', 'goly': 0}]",0.2,0.2,29.4,30.0,28.2,28.2,0.8,0.0,0.4,33.199999999999996,28.400000000000006,28.5,28.4
11432759,2024-03-07,TBV Lemgo,HSG Wetzlar,31,23,1.37,9.0,4.5,"[{'jmeno': 'Bobby Schagen', 'goly': 0}, {'jmeno': 'Nicolai Theilinger', 'goly': 1}, {'jmeno': 'Tim Suton', 'goly': 2}, {'jmeno': 'Jan Brosch', 'goly': 2}, {'jmeno': 'Lukas Zerbe', 'goly': 1}, {'jmeno': 'Frederik Simak', 'goly': 1}, {'jmeno': 'Finn Zecher', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 4}, {'jmeno': 'Leos Petrovsky', 'goly': 0}, {'jmeno': 'Urh Kastelic', 'uspesnost_zakroku_procenta': 52.5, 'zakroky': 21, 'strely_proti': 40}, {'jmeno': 'Lukas Hutecek', 'goly': 4}, {'jmeno': 'Samuel Zehnder', 'goly': 6}, {'jmeno': 'Emil Buhl Laerke', 'goly': 6}, {'jmeno': 'Niels Versteijnen', 'goly': 4}, {'jmeno': 'Leve Carstensen', 'goly': 2}, {'jmeno': 'Ben Connar Battermann', 'goly': 2}, {'jmeno': 'Florian Kehrmann', 'goly': 0}]","[{'jmeno': 'Erik Schmidt', 'goly': 0}, {'jmeno': 'Stefan Cavor', 'goly': 2}, {'jmeno': 'Vladimir Vranjes', 'goly': 2}, {'jmeno': 'Emil Mellegard', 'goly': 1}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 21.7, 'zakroky': 5, 'strely_proti': 23}, {'jmeno': 'Magnus Fredriksen', 'goly': 0}, {'jmeno': 'Lenny Rubin', 'goly': 1}, {'jmeno': 'Rasmus Meyer Ejlersen', 'goly': 3}, {'jmeno': 'Domen Novak', 'goly': 6}, {'jmeno': 'Mathias Mark Pedersen', 'goly': 0}, {'jmeno': 'Hendrik Wagner', 'goly': 5}, {'jmeno': 'Anadin Suljakovic', 'uspesnost_zakroku_procenta': 21.4, 'zakroky': 3, 'strely_proti': 14}, {'jmeno': 'Lukas Becher', 'goly': 1}, {'jmeno': 'Julian Fuchs', 'goly': 2}, {'jmeno': 'Ole Klimpke', 'goly': 0}, {'jmeno': 'Frank Carstens', 'goly': 0}]",0.4,0.4,27.8,26.6,25.8,27.6,0.4,0.4,0.8,27.8,24.0,29.8,27.7
11432817,2024-03-07,TVB 1898 Stuttgart,SC DHfK Leipzig,25,27,2.35,7.5,1.9500000000000002,"[{'jmeno': 'Silvio Heinevetter', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Kai Hafner', 'goly': 7}, {'jmeno': 'Patrick Zieker', 'goly': 2}, {'jmeno': 'Jan Forstbauer', 'goly': 0}, {'jmeno': 'Marino Maric', 'goly': 1}, {'jmeno': 'Sascha Pfattheicher', 'goly': 1}, {'jmeno': 'Martin Slaninka', 'goly': 0}, {'jmeno': 'Egon Hanusz', 'goly': 3}, {'jmeno': 'Adam Lonn', 'goly': 4}, {'jmeno': 'Samuel Rothlisberger', 'goly': 0}, {'jmeno': 'Miljan Vujovic', 'uspesnost_zakroku_procenta': 34.1, 'zakroky': 14, 'strely_proti': 41}, {'jmeno': 'Ante Ivankovic', 'goly': 1}, {'jmeno': 'Daniel Fernandez', 'goly': 4}, {'jmeno': 'Fynn-Luca Nicolaus', 'goly': 2}, {'jmeno': 'Jorge Serrano Villalobos', 'goly': 0}]","[{'jmeno': 'Maciej Gebala', 'goly': 0}, {'jmeno': 'Moritz Preuss', 'goly': 2}, {'jmeno': 'Simon Ernst', 'goly': 0}, {'jmeno': 'Lucas Krzikalla', 'goly': 0}, {'jmeno': 'Lukas Binder', 'goly': 4}, {'jmeno': 'Franz Semper', 'goly': 3}, {'jmeno': 'Marko Mamić', 'goly': 0}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 41.9, 'zakroky': 18, 'strely_proti': 43}, {'jmeno': 'Luca Witzke', 'goly': 3}, {'jmeno': 'Tim Ruggiero-Matthes', 'goly': 0}, {'jmeno': 'Viggo Kristjansson', 'goly': 7}, {'jmeno': 'Kristian Saeveraas', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Oskar Sunnefeldt', 'goly': 0}, {'jmeno': 'Matej Klima', 'goly': 6}, {'jmeno': 'Andri Mar Runarsson', 'goly': 0}, {'jmeno': 'Staffan Peter', 'goly': 2}]",0.4,0.4,30.8,30.6,29.8,29.2,0.8,0.0,0.6,29.800000000000004,32.2,20.9,35.2
11432760,2024-03-08,HBW Balingen/Weilstetten,MT Melsungen,22,25,3.8,8.5,1.45,"[{'jmeno': 'Felix Danner', 'goly': 0}, {'jmeno': 'Jona Schoch', 'goly': 2}, {'jmeno': 'Oddur Gretarsson', 'goly': 1}, {'jmeno': 'Jerome Muller', 'goly': 3}, {'jmeno': 'Csaba Leimeter', 'goly': 1}, {'jmeno': 'Lukas Saueressig', 'goly': 2}, {'jmeno': 'Nikola Grahovac', 'goly': 0}, {'jmeno': 'Filip Vistorop', 'goly': 7}, {'jmeno': 'Daniel Thor Ingason', 'goly': 0}, {'jmeno': 'Mario Ruminsky', 'uspesnost_zakroku_procenta': 33.3, 'zakroky': 5, 'strely_proti': 15}, {'jmeno': 'Leo Prantner', 'goly': 4}, {'jmeno': 'Tobias Heinzelmann', 'goly': 0}, {'jmeno': 'Elias Huber', 'goly': 0}, {'jmeno': 'Tim Gruner', 'goly': 1}, {'jmeno': 'Tim Hildenbrand', 'goly': 1}, {'jmeno': 'Jens Burkle', 'goly': 0}, {'jmeno': 'Mohamed El-Tayar', 'uspesnost_zakroku_procenta': 28.6, 'zakroky': 6, 'strely_proti': 21}]","[{'jmeno': 'Julius Kuhn', 'goly': 0}, {'jmeno': 'Timo Kastening', 'goly': 0}, {'jmeno': 'Rogerio Moraes Ferreira', 'goly': 2}, {'jmeno': 'Erik Balenciaga', 'goly': 1}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 40.5, 'zakroky': 15, 'strely_proti': 37}, {'jmeno': 'Dimitri Ignatow', 'goly': 4}, {'jmeno': 'Dainis Kristopans', 'goly': 2}, {'jmeno': 'Arnar Freyr Arnarsson', 'goly': 0}, {'jmeno': 'Adam Morawski', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Adrian Sipos', 'goly': 0}, {'jmeno': 'Ivan Martinović', 'goly': 7}, {'jmeno': 'Ben Beekmann', 'goly': 0}, {'jmeno': 'Sindre Aho', 'goly': 1}, {'jmeno': 'Elvar Orn Jonsson', 'goly': 6}, {'jmeno': 'Florian Drosten', 'goly': 2}, {'jmeno': 'Arnoldus Haenen', 'goly': 0}]",0.4,0.4,28.6,29.6,28.0,31.2,0.2,0.2,0.4,31.95,35.300000000000004,32.6,20.7
